2005-02-14,182.85,193.08,181,192.99
2005-02-15,193.6,199.84,193.08,195.23
2005-02-16,194.7,199.33,194.3,198.41
2005-02-17,197.83,199.75,196.81,197.9
2005-02-18,198.51,198.84,196.66,197.95
2005-02-22,196.5,198.9,190.39,191.37
2005-02-23,193.3,194.48,188.66,193.95
2005-02-24,183.37,189.85,182.23,188.89
2005-02-25,189.15,189.92,185.51,185.87
2005-02-28,186,189.87,185.85,187.99
2005-02-29,189.29,189.75,182,186.06
2005-03-02,185.95,187.67,184.36,185.18
2005-03-03,186.13,187.75,184.31,187.01
2005-03-04,186.7,187.25,185.07,185.9
2005-03-07,187.78,189.6,187.03,188.81
2005-03-08,189.1,189.85,184.97,185.2
2005-03-09,184.21,184.65,180.16,181.35
2005-03-10,181.01,181.2,177.4,179.98
2005-03-11,180.44,180.95,177.15,177.8
2005-03-14,178.33,178.4,172.57,174.99
2005-03-15,175.3,180,174.21,178.61
2005-03-16,176.7,178.61,175.01,175.6
2005-03-17,177.13,179.64,175.8,179.29
2005-03-18,178.81,180.4,178.31,180.04
2005-03-21,179.27,182.17,177.25,180.88
2005-03-22,181.18,181.94,177.85,178.6
2005-03-23,177.97,180.24,177.97,178.98
2005-03-24,180.7,180.86,179.2,179.25
2005-03-28,181.68,184.8,180.95,181.42
2005-03-29,181.05,183.28,178.07,179.57
2005-03-30,180.64,181.45,179.6,180.45
2005-03-31,177.95,181.39,177.64,180.51
2005-03-32,181.76,182.95,179.99,180.04
2005-04-04,179.95,185.32,179.84,185.29
2005-04-05,187.73,190.26,187.57,188.57
2005-04-06,189.24,189.65,187.58,189.22
2005-04-07,188.78,194.62,188.64,193.76
2005-04-08,193.69,195.1,191.45,192.05
2005-04-11,193.09,194.8,192.32,193.23
2005-04-12,193,194.42,189.41,193.96
2005-04-13,193.47,194.32,189.73,192.93
2005-04-14,193.27,194.36,190.1,191.45
2005-04-15,190.1,190.34,184.66,185
2005-04-18,184.58,187.88,183.49,186.97
2005-04-19,189.33,192,188.03,191.4
2005-04-20,198.58,200.5,195.91,198.1
2005-04-21,200.42,205,199.32,204.22
2005-04-22,222.9,224,214.26,215.81
2005-04-25,217.82,224.74,217.52,223.53
2005-04-26,220.22,222,218.29,218.75
2005-04-27,217.99,220.85,216.74,219.78
2005-04-28,219.5,222.08,217.71,219.45
2005-04-29,221.91,222.25,217.82,220
2005-05-02,222.05,223.7,220.21,222.29
2005-05-03,221.85,228.15,221.32,226.19
2005-05-04,227.23,229.88,227,228.5
2005-05-05,228.62,228.62,225.88,226.98
2005-05-06,228.4,229.25,226.47,228.02
2005-05-09,228,228.5,225.43,226.02
2005-05-10,225.47,227.8,224.72,227.8
2005-05-11,228.97,231.98,227.93,231.29
2005-05-12,230.81,232.23,228.2,228.72
2005-05-13,229.18,231.09,227.32,229.24
2005-05-16,229.68,231.62,228.57,231.05
2005-05-17,230.56,233.45,230.2,233.13
2005-05-18,233.61,239.97,233.52,239.16
2005-05-19,240.34,241.17,238.27,239.18
2005-05-20,241.21,241.67,239.65,241.61
2005-05-23,243.16,258.1,242.71,255.45
2005-05-24,256.96,265.44,253.5,256
2005-05-25,252.73,260.98,250.63,260.81
2005-05-26,260.96,263.76,258.3,259.2
2005-05-27,260.46,266.05,259.25,266
2005-05-31,269.43,278.4,269.37,277.27
2005-05-32,283.2,292.89,282.02,288
2005-06-02,288.73,289.78,284.6,287.9
2005-06-03,286.79,289.3,277.41,280.26
2005-06-06,282.39,293.75,281.83,290.94
2005-06-07,297.1,299.59,290.3,293.12
2005-06-08,292.85,293.19,278,279.56
2005-06-09,284.72,288.5,280.56,286.31
2005-06-10,286.99,287.28,280.02,282.5
2005-06-13,279.82,284.19,276.52,282.75
2005-06-14,278.59,281.24,277.75,278.35
2005-06-15,275,277.3,267.43,274.8
2005-06-16,274.26,278.3,273.07,277.44
2005-06-17,279,280.3,275.9,280.3
2005-06-20,276.09,287.67,271.73,286.7
2005-06-21,288.07,290.3,284.97,287.84
2005-06-22,289.67,292.32,288.67,289.3
2005-06-23,288,294.81,286.5,289.71
2005-06-24,290.9,298,289.58,297.25
2005-06-27,298.9,304.47,293.86,304.1
2005-06-28,306.28,309.25,302,302
2005-06-29,302.5,304.38,292.15,292.72
2005-06-30,294.34,298.93,291.04,294.15
2005-06-31,295.04,296.24,289.22,291.25
2005-07-05,292.1,295.98,290.23,295.71
2005-07-06,297.3,297.6,291.38,291.52
